p_brand;p_nr;p_cluster{0};p_name;p_name_keyword;p_name_proper;p_text;p_comp[composition];p_comp[care];p_tag[gender];p_tag[ageGroup];p_tag[season];p_tag[sizeGrid];a_nr;a_ean;a_prodnr;a_comp[size];a_comp[brandcolour];a_tag[colour];a_media[image]{0};a_media[image]{1};a_media[image]{2};a_media[image]{3};a_media[image]{4};a_media[image]{5};a_media[image]{6};a_media[image]{7};a_active;a_active[zafd];a_vk[zafd];a_vk_old[zafd];a_active[zafb];a_vk[zafb];a_vk_old[zafb];a_active[zafh];a_vk[zafh];a_vk_old[zafh];a_active[zaff];a_vk[zaff];a_vk_old[zaff];a_active[zafn];a_vk[zafn];a_vk_old[zafn];a_active[zazfspl];a_vk[zazfspl];a_vk_old[zazfspl];a_active[zafa];a_vk[zafa];a_vk_old[zafa];a_active[zazi];a_vk[zazi];a_vk_old[zazi];a_active[zazfsdk];a_vk[zazfsdk];a_vk_old[zazfsdk];a_active[zazfsfi];a_vk[zazfsfi];a_vk_old[zazfsfi];a_active[zafe];a_vk[zafe];a_vk_old[zafe];a_active[zazfscz];a_vk[zazfscz];a_vk_old[zazfscz];a_active[zazfsee];a_vk[zazfsee];a_vk_old[zazfsee];a_active[zazfshr];a_vk[zazfshr];a_vk_old[zazfshr];a_active[zazfslt];a_vk[zazfslt];a_vk_old[zazfslt];a_active[zazfslv];a_vk[zazfslv];a_vk_old[zazfslv];a_active[zazfsse];a_vk[zazfsse];a_vk_old[zazfsse];a_active[zazfssi];a_vk[zazfssi];a_vk_old[zazfssi];a_active[zazfssk];a_vk[zazfssk];a_vk_old[zazfssk];a_active[zazfshu];a_vk[zazfshu];a_vk_old[zazfshu];a_active[zazfsro];a_vk[zazfsro];a_vk_old[zazfsro];a_active[zazfscd];a_vk[zazfscd];a_vk_old[zazfscd];a_active[zazfscf];a_vk[zazfscf];a_vk_old[zazfscf];a_active[zalandomain];a_vk[zalandomain];a_vk_old[zalandomain];a_stock;a_org_country;a_intrastat;p_bullet{0};p_bullet{1};p_bullet{2};p_bullet{3};p_bullet{4};p_bullet{5};p_bullet{6};p_bullet{7};p_bullet{8};p_bullet{9};p_bullet{10};p_bullet{11};p_bullet{12};p_bullet{13};p_bullet{14};p_comp[Faux_fur_collar_material];p_comp[filling];p_comp[inner_jacket_lining];p_comp[inner_jacket_padding];p_comp[insertMaterial];p_comp[lining];p_comp[upper_material_sleeves];a_weight;p_comp[Representative_EU];p_comp[Representative_brand];p_comp[Representative_email];p_comp[Representative_street];p_comp[Representative_street_number];p_comp[Representative_city];p_comp[Representative_postal_code];p_comp[Representative_country];p_comp[responsible_producer]
KOROSHI;2615TP03;Top girl;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve t-shirt. Front print. Composition 100%cotton;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP03-000001-6;8445962822345;2615TP03-000001;6;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP03_000001_1.jpg;sync/media/2615TP03_000001_2.jpg;sync/media/2615TP03_000001_3.jpg;sync/media/2615TP03_000001_4.jpg;sync/media/2615TP03_000001_5.jpg;sync/media/2615TP03_000001_6.jpg;sync/media/2615TP03_000001_7.jpg;sync/media/2615TP03_000001_8.jpg;1;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;179.0;179.0;1;35.99;35.99;1;35.99;35.99;1;289.0;289.0;1;35.99;35.99;1;19.99;19.99;1;919.0;919.0;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;439.0;439.0;1;35.99;35.99;1;35.99;35.99;1;14830.0;14830.0;1;189.0;189.0;1;35.9;35.9;1;35.9;35.9;1;35.99;35.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP03;Top girl;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve t-shirt. Front print. Composition 100%cotton;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP03-000001-8;8445962822352;2615TP03-000001;8;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP03_000001_1.jpg;sync/media/2615TP03_000001_2.jpg;sync/media/2615TP03_000001_3.jpg;sync/media/2615TP03_000001_4.jpg;sync/media/2615TP03_000001_5.jpg;sync/media/2615TP03_000001_6.jpg;sync/media/2615TP03_000001_7.jpg;sync/media/2615TP03_000001_8.jpg;1;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;179.0;179.0;1;35.99;35.99;1;35.99;35.99;1;289.0;289.0;1;35.99;35.99;1;19.99;19.99;1;919.0;919.0;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;439.0;439.0;1;35.99;35.99;1;35.99;35.99;1;14830.0;14830.0;1;189.0;189.0;1;35.9;35.9;1;35.9;35.9;1;35.99;35.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP03;Top girl;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve t-shirt. Front print. Composition 100%cotton;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP03-000001-10;8445962822369;2615TP03-000001;10;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP03_000001_1.jpg;sync/media/2615TP03_000001_2.jpg;sync/media/2615TP03_000001_3.jpg;sync/media/2615TP03_000001_4.jpg;sync/media/2615TP03_000001_5.jpg;sync/media/2615TP03_000001_6.jpg;sync/media/2615TP03_000001_7.jpg;sync/media/2615TP03_000001_8.jpg;1;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;179.0;179.0;1;35.99;35.99;1;35.99;35.99;1;289.0;289.0;1;35.99;35.99;1;19.99;19.99;1;919.0;919.0;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;439.0;439.0;1;35.99;35.99;1;35.99;35.99;1;14830.0;14830.0;1;189.0;189.0;1;35.9;35.9;1;35.9;35.9;1;35.99;35.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP03;Top girl;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve girl t-shirt;Short sleeve t-shirt. Front print. Composition 100%cotton;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP03-000001-12;8445962822376;2615TP03-000001;12;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP03_000001_1.jpg;sync/media/2615TP03_000001_2.jpg;sync/media/2615TP03_000001_3.jpg;sync/media/2615TP03_000001_4.jpg;sync/media/2615TP03_000001_5.jpg;sync/media/2615TP03_000001_6.jpg;sync/media/2615TP03_000001_7.jpg;sync/media/2615TP03_000001_8.jpg;1;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;179.0;179.0;1;35.99;35.99;1;35.99;35.99;1;289.0;289.0;1;35.99;35.99;1;19.99;19.99;1;919.0;919.0;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;35.99;35.99;1;439.0;439.0;1;35.99;35.99;1;35.99;35.99;1;14830.0;14830.0;1;189.0;189.0;1;35.9;35.9;1;35.9;35.9;1;35.99;35.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP04;Top girl;Girl's strap top;Girl's strap top;Girl's strap top;Short sleeve t-shirt. Printed. Detail on the back. Composition 100% cotton.;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP04-000001-6;8445962822123;2615TP04-000001;6;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP04_000001_1.jpg;sync/media/2615TP04_000001_2.jpg;sync/media/2615TP04_000001_3.jpg;sync/media/2615TP04_000001_4.jpg;sync/media/2615TP04_000001_5.jpg;sync/media/2615TP04_000001_6.jpg;sync/media/2615TP04_000001_7.jpg;sync/media/2615TP04_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP04;Top girl;Girl's strap top;Girl's strap top;Girl's strap top;Short sleeve t-shirt. Printed. Detail on the back. Composition 100% cotton.;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP04-000001-8;8445962822130;2615TP04-000001;8;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP04_000001_1.jpg;sync/media/2615TP04_000001_2.jpg;sync/media/2615TP04_000001_3.jpg;sync/media/2615TP04_000001_4.jpg;sync/media/2615TP04_000001_5.jpg;sync/media/2615TP04_000001_6.jpg;sync/media/2615TP04_000001_7.jpg;sync/media/2615TP04_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP04;Top girl;Girl's strap top;Girl's strap top;Girl's strap top;Short sleeve t-shirt. Printed. Detail on the back. Composition 100% cotton.;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP04-000001-10;8445962822147;2615TP04-000001;10;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP04_000001_1.jpg;sync/media/2615TP04_000001_2.jpg;sync/media/2615TP04_000001_3.jpg;sync/media/2615TP04_000001_4.jpg;sync/media/2615TP04_000001_5.jpg;sync/media/2615TP04_000001_6.jpg;sync/media/2615TP04_000001_7.jpg;sync/media/2615TP04_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP04;Top girl;Girl's strap top;Girl's strap top;Girl's strap top;Short sleeve t-shirt. Printed. Detail on the back. Composition 100% cotton.;100% Cotton;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP04-000001-12;8445962822154;2615TP04-000001;12;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP04_000001_1.jpg;sync/media/2615TP04_000001_2.jpg;sync/media/2615TP04_000001_3.jpg;sync/media/2615TP04_000001_4.jpg;sync/media/2615TP04_000001_5.jpg;sync/media/2615TP04_000001_6.jpg;sync/media/2615TP04_000001_7.jpg;sync/media/2615TP04_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP05;Top girl;Top girl;Top girl;Top girl;Sleeveless t-shirt. Front print. Composition 95% cotton 5% elastane;95% Cotton, 5% Elastane;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP05-000001-6;8445962826107;2615TP05-000001;6;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP05_000001_1.jpg;sync/media/2615TP05_000001_2.jpg;sync/media/2615TP05_000001_3.jpg;sync/media/2615TP05_000001_4.jpg;sync/media/2615TP05_000001_5.jpg;sync/media/2615TP05_000001_6.jpg;sync/media/2615TP05_000001_7.jpg;sync/media/2615TP05_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;CN;61091000;;;;;;;;;;;;;;;;;;;;95% Cotton, 5% Elastane;;95% Cotton, 5% Elastane;0.105;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP05;Top girl;Top girl;Top girl;Top girl;Sleeveless t-shirt. Front print. Composition 95% cotton 5% elastane;95% Cotton, 5% Elastane;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP05-000001-8;8445962826114;2615TP05-000001;8;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP05_000001_1.jpg;sync/media/2615TP05_000001_2.jpg;sync/media/2615TP05_000001_3.jpg;sync/media/2615TP05_000001_4.jpg;sync/media/2615TP05_000001_5.jpg;sync/media/2615TP05_000001_6.jpg;sync/media/2615TP05_000001_7.jpg;sync/media/2615TP05_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;CN;61091000;;;;;;;;;;;;;;;;;;;;95% Cotton, 5% Elastane;;95% Cotton, 5% Elastane;0.105;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP05;Top girl;Top girl;Top girl;Top girl;Sleeveless t-shirt. Front print. Composition 95% cotton 5% elastane;95% Cotton, 5% Elastane;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP05-000001-10;8445962826121;2615TP05-000001;10;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP05_000001_1.jpg;sync/media/2615TP05_000001_2.jpg;sync/media/2615TP05_000001_3.jpg;sync/media/2615TP05_000001_4.jpg;sync/media/2615TP05_000001_5.jpg;sync/media/2615TP05_000001_6.jpg;sync/media/2615TP05_000001_7.jpg;sync/media/2615TP05_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;CN;61091000;;;;;;;;;;;;;;;;;;;;95% Cotton, 5% Elastane;;95% Cotton, 5% Elastane;0.105;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP05;Top girl;Top girl;Top girl;Top girl;Sleeveless t-shirt. Front print. Composition 95% cotton 5% elastane;95% Cotton, 5% Elastane;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP05-000001-12;8445962826138;2615TP05-000001;12;BLANCO / WHITE;BLANCO / WHITE;sync/media/2615TP05_000001_1.jpg;sync/media/2615TP05_000001_2.jpg;sync/media/2615TP05_000001_3.jpg;sync/media/2615TP05_000001_4.jpg;sync/media/2615TP05_000001_5.jpg;sync/media/2615TP05_000001_6.jpg;sync/media/2615TP05_000001_7.jpg;sync/media/2615TP05_000001_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;17.99;17.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;CN;61091000;;;;;;;;;;;;;;;;;;;;95% Cotton, 5% Elastane;;95% Cotton, 5% Elastane;0.105;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP08;Top girl;Short sleeve t-shirt for girl;Short sleeve t-shirt for girl;Short sleeve t-shirt for girl;Short sleeve t-shirt. Front print. Composition 95% cotton 5% elastane;95% Cotton, 5% Elastane;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP08-000005-6;8445962822178;2615TP08-000005;6;GRIS / GREY;GRIS / GREY;sync/media/2615TP08_000005_1.jpg;sync/media/2615TP08_000005_2.jpg;sync/media/2615TP08_000005_3.jpg;sync/media/2615TP08_000005_4.jpg;sync/media/2615TP08_000005_5.jpg;sync/media/2615TP08_000005_6.jpg;sync/media/2615TP08_000005_7.jpg;sync/media/2615TP08_000005_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;15.99;15.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP08;Top girl;Short sleeve t-shirt for girl;Short sleeve t-shirt for girl;Short sleeve t-shirt for girl;Short sleeve t-shirt. Front print. Composition 95% cotton 5% elastane;95% Cotton, 5% Elastane;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP08-000005-8;8445962822185;2615TP08-000005;8;GRIS / GREY;GRIS / GREY;sync/media/2615TP08_000005_1.jpg;sync/media/2615TP08_000005_2.jpg;sync/media/2615TP08_000005_3.jpg;sync/media/2615TP08_000005_4.jpg;sync/media/2615TP08_000005_5.jpg;sync/media/2615TP08_000005_6.jpg;sync/media/2615TP08_000005_7.jpg;sync/media/2615TP08_000005_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;15.99;15.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
KOROSHI;2615TP08;Top girl;Short sleeve t-shirt for girl;Short sleeve t-shirt for girl;Short sleeve t-shirt for girl;Short sleeve t-shirt. Front print. Composition 95% cotton 5% elastane;95% Cotton, 5% Elastane;Machine wash at 30ºC. Do not tumble dry.Do not bleach.Iron at max 110º temperature;Niña;KID;All-season Basic Article;Top girl [6-7 8-9 10-11 12-13];2615TP08-000005-10;8445962822192;2615TP08-000005;10;GRIS / GREY;GRIS / GREY;sync/media/2615TP08_000005_1.jpg;sync/media/2615TP08_000005_2.jpg;sync/media/2615TP08_000005_3.jpg;sync/media/2615TP08_000005_4.jpg;sync/media/2615TP08_000005_5.jpg;sync/media/2615TP08_000005_6.jpg;sync/media/2615TP08_000005_7.jpg;sync/media/2615TP08_000005_8.jpg;1;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;149.0;149.0;1;29.99;29.99;1;29.99;29.99;1;239.0;239.0;1;29.99;29.99;1;15.99;15.99;1;769.0;769.0;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;29.99;29.99;1;359.0;359.0;1;29.99;29.99;1;29.99;29.99;1;12360.0;12360.0;1;159.0;159.0;1;29.9;29.9;1;29.9;29.9;1;29.99;29.99;2;IN;61091000;;;;;;;;;;;;;;;;;;;;100% Cotton;;100% Cotton;0.125;JUANA ALCALA S.A. CIF.: A62552807. Pol. Ind. Can Salvatella 08210 Barbera del Valles (Barcelona), Spain.;JUANA ALCALA S.A.;soporte@koroshi.tv;Calle Mogoda;06-10;Barbera del Valles;08210;Spain;KOROSHI
